"","lagoslakeid","tp","tn_combined","chla","sampledate","sampleyear","samplemonth","monthday","eventida1087","programname","secchi","var_num","hu4_zoneid","groups","random25_holdout","random75_holdout","hu4_ag50_holdout","hu4_random50_holdout","hu4_strat75_holdout","cluster_strat75_holdout","cluster_random50_holdout"
"9789",123609,NA,NA,NA,"1990-06-26",NA,NA,NA,NA,NA,2.74,1,"HU4_28",2,TRUE,FALSE,NA,TRUE,TRUE,TRUE,NA
"9790",123615,14.2,NA,0.6,"1991-07-25",1991,7,725,281346,"UMWLTM",3.6,3,"HU4_24",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9791",123621,6.9,NA,0.5,"1991-07-23",1991,7,723,281390,"UMWLTM",7.5,3,"HU4_24",2,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9792",123771,NA,NA,NA,"1994-07-14",1994,7,714,281411,"EPA_EMAP_CHEM",NA,0,"HU4_42",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9793",123773,200,1500,16,"2009-08-13",2009,8,813,281415,"NY_LCI_CHEM",NA,3,"HU4_23",2,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9794",123950,NA,NA,78,"2001-06-20",2001,6,620,281448,"MN_MPCA_CHEM_1999_2012",0.76,2,"HU4_25",1,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA
"9795",123972,NA,1310,10.21,"1999-06-22",1999,6,622,281461,"MN_MPCA_CHEM_1999_2012",2.6,3,"HU4_25",2,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9796",123978,NA,NA,4,"2011-06-28",2011,6,628,281605,"MN_MPCA_CHEM_1999_2012",1.5,2,"HU4_25",3,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9797",123980,NA,NA,4,"2010-07-13",2010,7,713,281610,"MN_MPCA_CHEM_1999_2012",2.29,2,"HU4_25",3,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9798",124000,NA,NA,2,"2007-06-17",2007,6,617,281640,"MN_MPCA_CHEM_1999_2012",3.96,2,"HU4_25",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9799",124009,NA,NA,4,"2011-07-07",2011,7,707,281668,"MN_MPCA_CHEM_1999_2012",2.9,2,"HU4_25",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9800",124012,NA,4870,252,"2000-06-21",2000,6,621,281680,"MN_MPCA_CHEM_1999_2012",0.05,3,"HU4_25",3,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9801",124013,NA,NA,190,"1999-07-14",1999,7,714,281787,"MN_MPCA_CHEM_1999_2012",0.2,2,"HU4_25",2,TRUE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9802",124017,NA,NA,5,"1999-07-06",1999,7,706,281843,"MN_MPCA_CHEM_1999_2012",1.52,2,"HU4_25",3,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA
"9803",124029,NA,NA,49,"1999-06-21",1999,6,621,281933,"MN_MPCA_CHEM_1999_2012",1.1,2,"HU4_53",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9804",124041,NA,NA,NA,"2006-06-30",NA,NA,NA,NA,NA,0.3,1,"HU4_53",2,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9805",124051,NA,NA,120,"2000-06-19",2000,6,619,282102,"MN_MPCA_CHEM_1999_2012",0.3,2,"HU4_53",4,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9806",124054,NA,NA,4,"2009-07-01",2009,7,701,282125,"MN_MPCA_CHEM_1999_2012",2.4,2,"HU4_53",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9807",124079,NA,NA,53,"2006-06-17",2006,6,617,282140,"MN_MPCA_CHEM_1999_2012",0.7,2,"HU4_29",2,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"9808",124123,43,900,NA,"2000-08-10",2000,8,810,282177,"WI_LKLS",1.6,3,"HU4_33",4,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9809",124326,NA,NA,NA,"2001-08-27",NA,NA,NA,NA,NA,4.42,1,"HU4_26",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9810",124472,NA,NA,NA,"1991-07-16",1991,7,716,282196,"EPA_EMAP_CHEM",NA,0,"HU4_9",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9811",124492,NA,NA,NA,"1993-08-31",1993,8,831,282198,"EPA_EMAP_CHEM",NA,0,"HU4_7",3,FALSE,FALSE,NA,FALSE,TRUE,FALSE,NA
"9812",124494,6,NA,NA,"1995-07-13",1995,7,713,282199,"NH_LKTROPH_1995_2014",NA,1,"HU4_7",3,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9813",124548,3.26,NA,0.57,"2009-07-14",2009,7,714,282424,"NY_ADIRONDACK_1992",NA,2,"HU4_12",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9814",124607,NA,NA,3,"2005-06-21",2005,6,621,282459,"NY_LCI_CHEM",3.6,2,"HU4_16",1,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"9815",124657,NA,NA,NA,"2008-08-01",NA,NA,NA,NA,NA,0.76,1,"HU4_28",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9816",124722,NA,NA,6,"2000-06-17",2000,6,617,282474,"MI_CORPS_CHEM",4.1148,2,"HU4_37",2,FALSE,FALSE,NA,TRUE,FALSE,TRUE,NA
"9817",124801,NA,NA,NA,"1991-06-15",NA,NA,NA,NA,NA,2.7432,1,"HU4_39",2,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9818",125036,NA,NA,NA,"2004-07-16",NA,NA,NA,NA,NA,4.27,1,"HU4_25",2,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA
"9819",125049,NA,NA,20,"2009-06-18",2009,6,618,282500,"MN_MPCA_CHEM_1999_2012",0.8,2,"HU4_25",2,TRUE,FALSE,NA,FALSE,FALSE,TRUE,NA
"9820",125058,NA,NA,2.09,"2010-06-15",2010,6,615,282510,"MN_MPCA_CHEM_1999_2012",5.3,2,"HU4_25",1,TRUE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9821",125063,NA,NA,13,"2011-06-17",2011,6,617,282520,"MN_MPCA_CHEM_1999_2012",2.4,2,"HU4_25",2,TRUE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9822",125079,NA,760,8.91,"2010-06-29",2010,6,629,282531,"MN_MPCA_CHEM_1999_2012",1.2,3,"HU4_25",1,FALSE,FALSE,NA,FALSE,TRUE,FALSE,NA
"9823",125082,NA,NA,8,"2011-07-27",2011,7,727,282541,"MN_MPCA_CHEM_1999_2012",0.9,2,"HU4_25",1,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9824",125091,NA,NA,NA,"1995-06-21",NA,NA,NA,NA,NA,3.96,1,"HU4_25",2,TRUE,FALSE,NA,FALSE,FALSE,TRUE,NA
"9825",125092,NA,NA,NA,"2003-07-28",NA,NA,NA,NA,NA,1.37,1,"HU4_53",3,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9826",125098,NA,NA,8,"2009-07-01",2009,7,701,282546,"MN_MPCA_CHEM_1999_2012",1.2,2,"HU4_53",3,TRUE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9827",125110,NA,NA,24.5,"2010-07-20",2010,7,720,282558,"MN_MPCA_CHEM_1999_2012",0.6,2,"HU4_53",2,TRUE,FALSE,NA,FALSE,TRUE,FALSE,NA
"9828",125146,NA,NA,140,"2005-06-22",2005,6,622,282579,"MN_MPCA_CHEM_1999_2012",0.31,2,"HU4_29",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9829",125158,NA,NA,245,"2010-06-29",2010,6,629,282650,"MN_MPCA_CHEM_1999_2012",0.3,2,"HU4_25",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9830",125179,NA,514,NA,"2004-08-02",2004,8,802,282654,"WI_HANSON",1.93,2,"HU4_27",2,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA
"9831",125203,NA,NA,NA,"2004-07-16",2004,7,716,282657,"WI_HANSON",2.85,1,"HU4_33",2,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9832",125242,199,1780,117.1,"1990-07-03",1990,7,703,282672,"MO_UM_SLAP_1978_2013",0.2,4,"HU4_60",3,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9833",125336,NA,NA,9,"2011-06-27",2011,6,627,282703,"MN_MPCA_CHEM_1999_2012",2.3,2,"HU4_54",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9834",125369,NA,NA,20,"2011-06-29",2011,6,629,282713,"MN_MPCA_CHEM_1999_2012",0.9,2,"HU4_54",4,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9835",125384,NA,432,1.31,"2008-07-07",2008,7,707,282723,"MN_MPCA_CHEM_1999_2012",4.3,3,"HU4_26",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9836",125387,NA,NA,NA,"2007-07-19",NA,NA,NA,NA,NA,3.05,1,"HU4_26",1,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"9837",125390,NA,NA,NA,"1993-06-18",NA,NA,NA,NA,NA,1.98,1,"HU4_26",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9838",125392,NA,NA,4,"2009-06-25",2009,6,625,282733,"MN_MPCA_CHEM_1999_2012",5.3,2,"HU4_26",2,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9839",125401,NA,539,0.98,"2008-06-26",2008,6,626,282738,"MN_MPCA_CHEM_1999_2012",8.07,3,"HU4_26",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9840",125407,NA,950,50.67,"2010-07-27",2010,7,727,282748,"MN_MPCA_CHEM_1999_2012",1.3,3,"HU4_26",1,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA
"9841",125428,40,1180,20.8,"1990-07-02",1990,7,702,282784,"MO_UM_SLAP_1978_2013",1.1,4,"HU4_62",1,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"9842",125515,NA,NA,NA,"1997-07-07",NA,NA,NA,NA,NA,4.9,1,"HU4_2",1,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"9843",125554,67,NA,NA,"2010-08-02",2010,8,802,282837,"NH_LKTROPH_1995_2014",NA,1,"HU4_9",3,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA
"9844",125585,NA,NA,NA,"1992-08-12",1992,8,812,282838,"EPA_EMAP_CHEM",NA,0,"HU4_10",3,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9845",125690,NA,NA,NA,"1993-07-05",1993,7,705,282845,"EPA_EMAP_CHEM",NA,0,"HU4_18",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9846",125856,NA,NA,NA,"1993-06-29",NA,NA,NA,NA,NA,5.1816,1,"HU4_39",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9847",125887,NA,500,1.8,"2006-08-01",2006,8,801,282855,"NY_LCI_CHEM",3.3,3,"HU4_42",1,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9848",125901,NA,700,2.9,"2006-08-23",2006,8,823,282857,"NY_LCI_CHEM",1.5,3,"HU4_17",1,FALSE,FALSE,NA,FALSE,TRUE,FALSE,NA
"9849",125909,NA,NA,NA,"1992-08-11",1992,8,811,282858,"EPA_EMAP_CHEM",NA,0,"HU4_5",2,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9850",126037,NA,NA,13.7,"2011-06-29",2011,6,629,282867,"MN_MPCA_CHEM_1999_2012",2.1,2,"HU4_25",2,TRUE,FALSE,NA,FALSE,FALSE,TRUE,NA
"9851",126039,NA,NA,NA,"1996-07-07",NA,NA,NA,NA,NA,2.13,1,"HU4_25",4,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9852",126042,NA,NA,18.7,"2011-06-28",2011,6,628,282878,"MN_MPCA_CHEM_1999_2012",1.1,2,"HU4_25",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9853",126047,NA,NA,7,"1999-06-21",1999,6,621,282888,"MN_MPCA_CHEM_1999_2012",4.42,2,"HU4_25",1,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9854",126050,NA,NA,2,"2008-06-30",2008,6,630,282957,"MN_MPCA_CHEM_1999_2012",7.32,2,"HU4_25",2,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9855",126056,NA,NA,NA,"2009-06-30",NA,NA,NA,NA,NA,1.3,1,"HU4_25",4,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9856",126059,NA,NA,NA,"2007-08-06",NA,NA,NA,NA,NA,0.3,1,"HU4_25",2,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9857",126067,NA,NA,NA,"2009-06-17",NA,NA,NA,NA,NA,0.76,1,"HU4_25",4,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9858",126084,NA,NA,4,"2008-06-29",2008,6,629,282982,"MN_MPCA_CHEM_1999_2012",3.51,2,"HU4_25",1,TRUE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9859",126100,NA,NA,NA,"2006-07-09",NA,NA,NA,NA,NA,3.05,1,"HU4_25",2,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9860",126105,NA,NA,19.3,"2011-07-28",2011,7,728,283001,"MN_MPCA_CHEM_1999_2012",1.2,2,"HU4_25",2,TRUE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9861",126109,NA,NA,1,"2008-06-16",2008,6,616,283010,"MN_MPCA_CHEM_1999_2012",NA,1,"HU4_25",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9862",126113,NA,NA,2,"2010-06-29",2010,6,629,283020,"MN_MPCA_CHEM_1999_2012",2.29,2,"HU4_53",3,TRUE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9863",126136,NA,NA,41,"2007-06-20",2007,6,620,283032,"MN_MPCA_CHEM_1999_2012",0.3,2,"HU4_53",3,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
"9864",126349,NA,NA,1,"2009-06-23",2009,6,623,283056,"MN_MPCA_CHEM_1999_2012",4.7,2,"HU4_54",3,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9865",126354,NA,NA,NA,"2003-08-19",NA,NA,NA,NA,NA,0.91,1,"HU4_54",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9866",126394,NA,NA,NA,"1996-07-05",NA,NA,NA,NA,NA,3.05,1,"HU4_26",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9867",126401,NA,NA,NA,"1990-06-24",NA,NA,NA,NA,NA,4.88,1,"HU4_26",1,TRUE,FALSE,NA,TRUE,TRUE,TRUE,NA
"9868",126658,17,NA,NA,"2005-09-15",2005,9,915,283073,"MI_CORPS_CHEM",2.286,2,"HU4_30",3,TRUE,FALSE,NA,FALSE,FALSE,TRUE,NA
"9869",126755,NA,NA,NA,"2005-07-31",NA,NA,NA,NA,NA,1.22,1,"HU4_28",3,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"9870",126761,NA,NA,7.97,"2009-07-21",2009,7,721,283092,"MN_MPCA_CHEM_1999_2012",2,2,"HU4_28",1,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9871",126778,NA,600,NA,"2009-07-13",2009,7,713,283102,"NY_LCI_CHEM",3.2,2,"HU4_18",1,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"9872",126789,NA,NA,NA,"1992-07-07",1992,7,707,283105,"EPA_EMAP_CHEM",NA,0,"HU4_16",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"9873",126796,NA,NA,NA,"1992-07-24",1992,7,724,283107,"EPA_EMAP_CHEM",NA,0,"HU4_16",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9874",126901,21,302,NA,"2007-07-24",2007,7,724,283121,"EPA_NLA_CHEM",1.56,3,"HU4_10",1,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA
"9875",126926,270,NA,NA,"1990-08-29",1990,8,829,283130,"CT_DEEP_CHEM_GRANT_PROGRAM",2.7,2,"HU4_7",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9876",126971,NA,NA,NA,"1999-07-25",1999,7,725,283153,"EPA_TIME_CHEM",NA,0,"HU4_2",2,FALSE,TRUE,NA,TRUE,FALSE,FALSE,NA
"9877",127074,25,630,3.52,"2008-06-16",2008,6,616,283166,"MN_SENTINEL",4.3,4,"HU4_26",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9878",127085,NA,NA,NA,"2007-06-26",NA,NA,NA,NA,NA,1.52,1,"HU4_26",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"9879",127099,NA,NA,2,"1999-06-20",1999,6,620,283204,"MN_MPCA_CHEM_1999_2012",5.18,2,"HU4_54",2,TRUE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9880",127213,80,1000,36.9,"2006-06-26",2006,6,626,283266,"MO_UM_SLAP_1978_2013",0.98,4,"HU4_60",3,TRUE,TRUE,NA,FALSE,FALSE,FALSE,NA
"9881",127222,NA,NA,37,"2011-08-21",2011,8,821,283277,"MN_MPCA_CHEM_1999_2012",0.6,2,"HU4_56",1,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"9882",127308,NA,NA,NA,"2005-06-22",2005,6,622,283280,"MN_FDL_CHEMISTRY",NA,0,"HU4_29",4,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9883",127316,NA,NA,7.7,"2002-06-18",2002,6,618,283308,"MN_MPCA_CHEM_1999_2012",1.67,2,"HU4_29",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9884",127344,NA,NA,30,"2000-06-19",2000,6,619,283359,"MN_MPCA_CHEM_1999_2012",1.4,2,"HU4_53",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9885",127358,NA,NA,38.6,"2003-07-08",2003,7,708,283492,"MN_MPCA_CHEM_1999_2012",0.8,2,"HU4_53",2,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9886",127375,NA,NA,NA,"1995-07-18",NA,NA,NA,NA,NA,0.3,1,"HU4_25",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9887",127378,NA,NA,NA,"2007-06-22",NA,NA,NA,NA,NA,2.74,1,"HU4_25",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9888",127388,NA,NA,4.17,"2008-06-19",2008,6,619,283510,"MN_MPCA_CHEM_1999_2012",5.6,2,"HU4_25",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9889",127394,NA,NA,20,"2010-06-27",2010,6,627,283519,"MN_MPCA_CHEM_1999_2012",1.4,2,"HU4_25",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9890",127420,NA,NA,NA,"2009-07-22",NA,NA,NA,NA,NA,0.76,1,"HU4_25",4,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9891",127430,NA,NA,4.06,"2011-07-28",2011,7,728,283526,"MN_MPCA_CHEM_1999_2012",2.7,2,"HU4_25",3,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9892",127436,NA,NA,NA,"2007-09-01",NA,NA,NA,NA,NA,7.01,1,"HU4_25",2,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9893",127451,NA,NA,2,"2009-06-19",2009,6,619,283535,"MN_MPCA_CHEM_1999_2012",1.8,2,"HU4_25",3,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9894",127476,15,407,NA,"2007-08-09",2007,8,809,283546,"EPA_NLA_CHEM",2.65,3,"HU4_38",3,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"9895",127597,NA,NA,NA,"1991-07-31",1991,7,731,283787,"EPA_EMAP_CHEM",NA,0,"HU4_5",2,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9896",127638,8,NA,NA,"2003-09-11",2003,9,911,283799,"MI_CORPS_CHEM",4.2672,2,"HU4_39",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9897",127640,7,NA,1.8,"2005-09-15",2005,9,915,283824,"MI_CORPS_CHEM",NA,2,"HU4_39",2,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9898",127708,13,NA,3.3,"2008-09-15",2008,9,915,283840,"MI_CORPS_CHEM",3.3528,3,"HU4_37",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9899",127722,NA,NA,NA,"1990-06-17",NA,NA,NA,NA,NA,2.7432,1,"HU4_37",2,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"9900",127784,NA,NA,NA,"1990-07-03",NA,NA,NA,NA,NA,2.13,1,"HU4_28",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9901",127906,7,NA,3.4,"1990-08-23",1990,8,823,283863,"CT_DEEP_CHEM_GRANT_PROGRAM",2.4,3,"HU4_11",3,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9902",127942,NA,NA,NA,"1991-07-19",1991,7,719,283866,"EPA_EMAP_CHEM",NA,0,"HU4_7",1,TRUE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9903",127970,NA,NA,NA,"1993-07-30",1993,7,730,283871,"EPA_TIME_CHEM",7,1,"HU4_6",2,FALSE,FALSE,NA,TRUE,FALSE,TRUE,NA
"9904",128088,NA,NA,NA,"1999-09-10",NA,NA,NA,NA,NA,2.29,1,"HU4_26",2,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"9905",128232,NA,NA,NA,"2005-08-05",NA,NA,NA,NA,NA,0.15,1,"HU4_56",3,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA
"9906",128328,NA,NA,25,"2002-06-26",2002,6,626,283908,"MN_MPCA_CHEM_1999_2012",0.35,2,"HU4_55",2,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"9907",128366,NA,NA,9.9,"2007-08-22",2007,8,822,284052,"MN_MPCA_CHEM_1999_2012",0.53,2,"HU4_53",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9908",128383,NA,NA,NA,"2010-08-24",NA,NA,NA,NA,NA,2.3,1,"HU4_53",2,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9909",128396,NA,NA,NA,"1999-07-23",NA,NA,NA,NA,NA,2.13,1,"HU4_25",4,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9910",128398,NA,NA,52.2,"2009-06-30",2009,6,630,284055,"MN_MPCA_CHEM_1999_2012",0.4,2,"HU4_25",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9911",128418,NA,NA,NA,"1997-07-23",NA,NA,NA,NA,NA,4.42,1,"HU4_25",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9912",128422,NA,NA,NA,"1998-06-15",NA,NA,NA,NA,NA,5.64,1,"HU4_25",2,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9913",128425,NA,NA,14.71,"2008-06-25",2008,6,625,284072,"MN_MPCA_CHEM_1999_2012",1.22,2,"HU4_25",1,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9914",128458,NA,NA,NA,"2003-08-02",NA,NA,NA,NA,NA,2.13,1,"HU4_25",4,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9915",128463,NA,NA,NA,"1990-06-18",NA,NA,NA,NA,NA,5.64,1,"HU4_25",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9916",128476,NA,NA,NA,"2009-07-03",NA,NA,NA,NA,NA,3.66,1,"HU4_25",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9917",128751,9.666736064,NA,NA,"2002-08-31",2002,8,831,284118,"MI_HAMILTON_KBS_CHEM",2.4,2,"HU4_37",2,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"9918",128798,12,NA,NA,"2000-08-24",2000,8,824,284124,"MI_CORPS_CHEM",3.81,2,"HU4_24",2,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA
"9919",128811,NA,NA,NA,"2000-08-16",NA,NA,NA,NA,NA,2.7432,1,"HU4_24",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9920",128893,100,NA,49.6,"2003-08-22",2003,8,822,284149,"NY_LCI_CHEM",0.9,3,"HU4_13",3,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA
"9921",129083,18,510,3.2,"1990-07-02",1990,7,702,284179,"MO_UM_SLAP_1978_2013",1.2,4,"HU4_62",3,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"9922",129124,NA,NA,3,"2010-09-01",2010,9,901,284207,"MN_MPCA_CHEM_1999_2012",NA,1,"HU4_26",1,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"9923",129134,11,500,NA,"2007-07-19",2007,7,719,284209,"EPA_NLA_CHEM",2.35,3,"HU4_26",2,FALSE,TRUE,NA,TRUE,FALSE,FALSE,NA
"9924",129139,NA,460,1.81,"2008-07-17",2008,7,717,284211,"MN_MPCA_CHEM_1999_2012",4.73,3,"HU4_26",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9925",129148,NA,NA,7.4,"2004-07-20",2004,7,720,284220,"MN_MPCA_CHEM_1999_2012",1.22,2,"HU4_54",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9926",129153,NA,NA,20,"2005-06-27",2005,6,627,284224,"MN_MPCA_CHEM_1999_2012",2.9,2,"HU4_54",2,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9927",129179,NA,NA,4,"2011-06-19",2011,6,619,284241,"MN_MPCA_CHEM_1999_2012",4.6,2,"HU4_54",2,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA
"9928",129372,12,431,NA,"2004-07-07",2004,7,707,284249,"WI_HANSON",2.3,3,"HU4_27",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"9929",129436,NA,NA,NA,"2005-07-18",NA,NA,NA,NA,NA,1.68,1,"HU4_53",2,TRUE,TRUE,NA,FALSE,TRUE,FALSE,NA
"9930",129444,NA,NA,47,"2009-07-01",2009,7,701,284252,"MN_MPCA_CHEM_1999_2012",0.8,2,"HU4_53",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"9931",129473,NA,NA,25.3,"2009-07-08",2009,7,708,284317,"MN_MPCA_CHEM_1999_2012",1.5,2,"HU4_25",1,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"9932",129481,NA,NA,NA,"2005-06-24",NA,NA,NA,NA,NA,0.46,1,"HU4_25",4,TRUE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9933",129509,NA,NA,9.5,"1999-06-23",1999,6,623,284337,"MN_MPCA_CHEM_1999_2012",2.4,2,"HU4_25",2,TRUE,FALSE,NA,FALSE,TRUE,TRUE,NA
"9934",129513,NA,NA,NA,"2000-06-17",NA,NA,NA,NA,NA,2.13,1,"HU4_25",2,TRUE,TRUE,NA,FALSE,FALSE,FALSE,NA
"9935",129521,NA,397,2.23,"2008-06-18",2008,6,618,284412,"MN_MPCA_CHEM_1999_2012",3.1,3,"HU4_25",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
