"lagoslakeid","tp","tn_combined","chla","sampledate","sampleyear","samplemonth","monthday","eventida1087","programname","secchi","var_num","hu4_zoneid","random25_holdout","random75_holdout","hu4_ag50_holdout","hu4_random50_holdout","hu4_strat75_holdout"
100200,NA,NA,NA,2005-08-30,NA,NA,NA,NA,NA,0.23,1,"HU4_53",FALSE,TRUE,TRUE,TRUE,FALSE
100202,NA,NA,37,1999-07-06,1999,7,"0706",268701,"MN_MPCA_CHEM_1999_2012",0.6,2,"HU4_53",FALSE,FALSE,TRUE,TRUE,TRUE
100422,NA,NA,8.61,2005-08-24,2005,8,"0824",268788,"MN_MPCA_CHEM_1999_2012",1.6,2,"HU4_54",FALSE,TRUE,TRUE,TRUE,FALSE
100427,NA,NA,13,2011-06-17,2011,6,"0617",268810,"MN_MPCA_CHEM_1999_2012",2.4,2,"HU4_54",FALSE,FALSE,TRUE,TRUE,TRUE
100435,NA,NA,NA,2003-06-24,NA,NA,NA,NA,NA,1.22,1,"HU4_54",FALSE,FALSE,TRUE,TRUE,TRUE
100446,NA,558,2.52,2008-07-01,2008,7,"0701",268821,"MN_MPCA_CHEM_1999_2012",3.84,3,"HU4_26",TRUE,TRUE,FALSE,FALSE,FALSE
100450,NA,NA,NA,2002-09-11,NA,NA,NA,NA,NA,1.22,1,"HU4_26",FALSE,FALSE,FALSE,FALSE,TRUE
100469,NA,NA,5.77,2010-06-16,2010,6,"0616",268834,"MN_MPCA_CHEM_1999_2012",2.8,2,"HU4_26",FALSE,TRUE,FALSE,FALSE,TRUE
100479,159,1440,91.9,2001-06-25,2001,6,"0625",268844,"MO_UM_SLAP_1978_2013",0.25,4,"HU4_63",FALSE,FALSE,TRUE,TRUE,TRUE
100566,NA,NA,NA,1998-08-01,1998,8,"0801",268869,"EPA_TIME_CHEM",NA,0,"HU4_6",FALSE,TRUE,FALSE,TRUE,TRUE
100584,5,NA,NA,2000-07-20,2000,7,"0720",268890,"NH_LKTROPH_1995_2014",NA,1,"HU4_9",FALSE,FALSE,FALSE,FALSE,TRUE
100594,12,NA,NA,1997-08-06,1997,8,"0806",268893,"NH_LKTROPH_1995_2014",NA,1,"HU4_7",FALSE,TRUE,FALSE,TRUE,TRUE
100651,NA,200,NA,2008-08-12,2008,8,"0812",268897,"NY_LCI_CHEM",NA,1,"HU4_12",FALSE,TRUE,FALSE,TRUE,TRUE
100718,NA,NA,4.2,2004-07-20,2004,7,"0720",268902,"NY_LCI_CHEM",2.6,2,"HU4_16",FALSE,FALSE,FALSE,FALSE,TRUE
100754,NA,NA,NA,2007-08-18,NA,NA,NA,NA,NA,2.59,1,"HU4_28",FALSE,TRUE,FALSE,FALSE,FALSE
100765,NA,NA,NA,2004-08-13,NA,NA,NA,NA,NA,3.05,1,"HU4_28",FALSE,TRUE,FALSE,FALSE,TRUE
100820,NA,NA,NA,1993-07-15,NA,NA,NA,NA,NA,1.9812,1,"HU4_37",TRUE,TRUE,TRUE,TRUE,TRUE
100840,NA,NA,NA,1993-06-20,NA,NA,NA,NA,NA,3.81,1,"HU4_37",FALSE,FALSE,TRUE,TRUE,TRUE
100953,2.86,NA,1.507,2009-07-07,2009,7,"0707",269119,"NY_ADIRONDACK_1992",NA,2,"HU4_5",FALSE,TRUE,FALSE,TRUE,TRUE
101127,NA,NA,4,2010-06-20,2010,6,"0620",269167,"MN_MPCA_CHEM_1999_2012",2.74,2,"HU4_25",TRUE,TRUE,FALSE,FALSE,FALSE
101132,NA,NA,NA,2007-07-15,NA,NA,NA,NA,NA,1.83,1,"HU4_25",FALSE,FALSE,FALSE,FALSE,TRUE
101144,NA,NA,2,2009-06-19,2009,6,"0619",269187,"MN_MPCA_CHEM_1999_2012",3.5,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
101148,NA,NA,14,2001-06-17,2001,6,"0617",269198,"MN_MPCA_CHEM_1999_2012",2.59,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
101149,NA,NA,4,2008-06-29,2008,6,"0629",269261,"MN_MPCA_CHEM_1999_2012",NA,1,"HU4_25",TRUE,TRUE,FALSE,FALSE,TRUE
101152,NA,NA,1,2000-06-19,2000,6,"0619",269274,"MN_MPCA_CHEM_1999_2012",7.62,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
101162,NA,NA,2,2010-07-12,2010,7,"0712",269312,"MN_MPCA_CHEM_1999_2012",4.88,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
101171,NA,NA,NA,2003-07-31,NA,NA,NA,NA,NA,1.6,1,"HU4_25",TRUE,TRUE,FALSE,FALSE,TRUE
101181,NA,NA,4,2006-07-09,2006,7,"0709",269327,"MN_MPCA_CHEM_1999_2012",1.37,2,"HU4_25",TRUE,TRUE,FALSE,FALSE,TRUE
101192,193,1500,NA,2007-07-10,2007,7,"0710",269330,"EPA_NLA_CHEM",0.28,3,"HU4_53",FALSE,TRUE,TRUE,TRUE,TRUE
101202,NA,NA,53,2011-08-02,2011,8,"0802",269331,"MN_MPCA_CHEM_1999_2012",0.5,2,"HU4_53",FALSE,FALSE,TRUE,TRUE,TRUE
101212,NA,NA,1.9,2011-06-29,2011,6,"0629",269333,"MN_MPCA_CHEM_1999_2012",1.1,2,"HU4_53",FALSE,FALSE,TRUE,TRUE,FALSE
101216,NA,NA,3,2008-06-17,2008,6,"0617",269339,"MN_MPCA_CHEM_1999_2012",1.5,2,"HU4_29",TRUE,TRUE,FALSE,TRUE,TRUE
101243,NA,NA,1.2,2006-06-19,2006,6,"0619",269350,"MN_MPCA_CHEM_1999_2012",1.8,2,"HU4_55",FALSE,TRUE,TRUE,TRUE,TRUE
101269,6,530,NA,2004-07-27,2004,7,"0727",269426,"WI_HANSON",1.55,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
101318,NA,NA,NA,2005-08-04,NA,NA,NA,NA,NA,1.5,1,"HU4_56",TRUE,FALSE,TRUE,FALSE,TRUE
101415,70,720,31.8,1990-06-26,1990,6,"0626",269434,"MO_UM_SLAP_1978_2013",0.7,4,"HU4_66",FALSE,TRUE,TRUE,TRUE,TRUE
101442,NA,NA,0,2008-06-22,2008,6,"0622",269471,"MN_MPCA_CHEM_1999_2012",5.49,2,"HU4_54",FALSE,FALSE,TRUE,TRUE,TRUE
101443,NA,NA,NA,2007-08-09,NA,NA,NA,NA,NA,0.99,1,"HU4_54",TRUE,FALSE,TRUE,TRUE,TRUE
101455,NA,NA,11.9,2005-06-28,2005,6,"0628",269475,"MN_MPCA_CHEM_1999_2012",0.91,2,"HU4_54",FALSE,TRUE,TRUE,TRUE,TRUE
101456,NA,NA,15,2009-06-23,2009,6,"0623",269477,"MN_MPCA_CHEM_1999_2012",0.8,2,"HU4_54",FALSE,FALSE,TRUE,TRUE,TRUE
101472,NA,494,3,2009-06-16,2009,6,"0616",269488,"MN_MPCA_CHEM_1999_2012",4.95,3,"HU4_26",FALSE,TRUE,FALSE,FALSE,TRUE
101477,NA,NA,NA,2003-06-29,NA,NA,NA,NA,NA,3.05,1,"HU4_26",TRUE,FALSE,FALSE,FALSE,TRUE
101487,NA,NA,NA,2007-07-23,NA,NA,NA,NA,NA,1.83,1,"HU4_26",TRUE,FALSE,FALSE,FALSE,FALSE
101491,NA,NA,NA,2011-08-03,NA,NA,NA,NA,NA,2.3,1,"HU4_26",TRUE,TRUE,FALSE,FALSE,TRUE
101638,NA,NA,NA,1991-07-20,1991,7,"0720",269502,"EPA_EMAP_CHEM",NA,0,"HU4_10",FALSE,FALSE,FALSE,FALSE,TRUE
101645,470,NA,NA,2008-08-06,2008,8,"0806",269504,"MA_DEP_2005_2010",1.4,2,"HU4_10",FALSE,FALSE,FALSE,FALSE,TRUE
101661,30,450,2.1,1992-06-19,1992,6,"0619",269530,"CT_DEEP_CHEM_GRANT_PROGRAM",2.6,4,"HU4_11",FALSE,TRUE,FALSE,TRUE,FALSE
101680,NA,NA,NA,1994-08-01,1994,8,"0801",269535,"EPA_EMAP_CHEM",NA,0,"HU4_12",FALSE,TRUE,FALSE,TRUE,FALSE
101817,NA,NA,NA,1990-06-18,NA,NA,NA,NA,NA,2.13,1,"HU4_28",FALSE,TRUE,FALSE,FALSE,TRUE
101839,8,771,NA,2007-07-30,2007,7,"0730",269567,"EPA_NLA_CHEM",2.05,3,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
101893,21,NA,27,2002-09-15,2002,9,"0915",269592,"MI_CORPS_CHEM",1.8288,3,"HU4_37",FALSE,TRUE,TRUE,TRUE,TRUE
101981,13,257,NA,2007-08-21,2007,8,"0821",269626,"EPA_NLA_CHEM",1.55,3,"HU4_17",FALSE,TRUE,TRUE,TRUE,TRUE
101987,NA,NA,NA,1992-07-22,1992,7,"0722",269631,"EPA_EMAP_CHEM",NA,0,"HU4_5",FALSE,TRUE,FALSE,TRUE,TRUE
102103,NA,NA,NA,2010-06-23,2010,6,"0623",269639,"MN_MPCA_CHEM_1999_2012",1.7,1,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
102108,NA,NA,NA,2007-07-16,NA,NA,NA,NA,NA,0.99,1,"HU4_25",FALSE,FALSE,FALSE,FALSE,FALSE
102115,NA,NA,27,2001-06-20,2001,6,"0620",269649,"MN_MPCA_CHEM_1999_2012",0.3,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
102116,NA,NA,10,2005-06-30,2005,6,"0630",269762,"MN_MPCA_CHEM_1999_2012",0.26,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
102122,NA,NA,4,2005-06-20,2005,6,"0620",269772,"MN_MPCA_CHEM_1999_2012",4.57,2,"HU4_25",FALSE,FALSE,FALSE,FALSE,TRUE
102125,NA,NA,4,2006-07-03,2006,7,"0703",269785,"MN_MPCA_CHEM_1999_2012",3.4,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
102136,NA,NA,2.9,2008-06-18,2008,6,"0618",269803,"MN_MPCA_CHEM_1999_2012",2.2,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
102137,18,511,NA,2007-08-15,2007,8,"0815",269815,"EPA_NLA_CHEM",1.65,3,"HU4_25",TRUE,TRUE,FALSE,FALSE,TRUE
102153,NA,NA,NA,2007-08-07,NA,NA,NA,NA,NA,0.69,1,"HU4_25",TRUE,FALSE,FALSE,FALSE,TRUE
102166,NA,776,6.08,2008-06-25,2008,6,"0625",269831,"MN_MPCA_CHEM_1999_2012",1.5,3,"HU4_25",FALSE,FALSE,FALSE,FALSE,TRUE
102172,NA,NA,NA,2007-08-10,NA,NA,NA,NA,NA,0.99,1,"HU4_25",TRUE,TRUE,FALSE,FALSE,FALSE
102179,NA,NA,4,2011-06-15,2011,6,"0615",269841,"MN_MPCA_CHEM_1999_2012",0.9,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
102216,NA,NA,1.1,2000-06-17,2000,6,"0617",269856,"MN_MPCA_CHEM_1999_2012",3.5,2,"HU4_53",FALSE,TRUE,TRUE,TRUE,FALSE
102295,13.3,NA,1,1991-07-15,1991,7,"0715",270056,"UMWLTM",6.2,3,"HU4_33",TRUE,FALSE,TRUE,FALSE,TRUE
102466,NA,NA,NA,2010-07-28,NA,NA,NA,NA,NA,1.07,1,"HU4_54",FALSE,TRUE,TRUE,TRUE,TRUE
102467,42,1340,NA,2007-08-07,2007,8,"0807",270080,"EPA_NLA_CHEM",NA,2,"HU4_54",FALSE,TRUE,TRUE,TRUE,TRUE
102475,NA,NA,90,2011-08-22,2011,8,"0822",270089,"MN_MPCA_CHEM_1999_2012",0.5,2,"HU4_54",FALSE,TRUE,TRUE,TRUE,FALSE
102492,NA,NA,NA,2007-06-17,NA,NA,NA,NA,NA,1.37,1,"HU4_26",FALSE,FALSE,FALSE,FALSE,TRUE
102496,NA,NA,6.07,2010-07-12,2010,7,"0712",270092,"MN_MPCA_CHEM_1999_2012",2.2,2,"HU4_26",FALSE,FALSE,FALSE,FALSE,FALSE
102499,NA,175,4,2009-06-30,2009,6,"0630",270102,"MN_MPCA_CHEM_1999_2012",2.8,3,"HU4_26",FALSE,FALSE,FALSE,FALSE,FALSE
102507,NA,387,1.8,2008-07-01,2008,7,"0701",270106,"MN_MPCA_CHEM_1999_2012",2.8,3,"HU4_26",FALSE,TRUE,FALSE,FALSE,FALSE
102576,85,930,31.1,1990-07-02,1990,7,"0702",270125,"MO_UM_SLAP_1978_2013",0.5,4,"HU4_64",TRUE,TRUE,TRUE,TRUE,TRUE
102629,NA,NA,NA,1992-07-21,1992,7,"0721",270179,"EPA_EMAP_CHEM",NA,0,"HU4_8",FALSE,TRUE,FALSE,FALSE,TRUE
102709,NA,100,NA,2004-08-12,2004,8,"0812",270181,"NY_LCI_CHEM",NA,1,"HU4_13",FALSE,TRUE,FALSE,TRUE,FALSE
102711,NA,900,5.3,2010-09-14,2010,9,"0914",270186,"NY_LCI_CHEM",2.74,3,"HU4_13",FALSE,FALSE,FALSE,TRUE,TRUE
102774,NA,NA,2.85,2004-06-16,2004,6,"0616",270189,"MN_MPCA_CHEM_1999_2012",1,2,"HU4_28",TRUE,TRUE,FALSE,FALSE,TRUE
102779,NA,NA,NA,1995-08-09,NA,NA,NA,NA,NA,1.22,1,"HU4_28",FALSE,TRUE,FALSE,FALSE,FALSE
102826,NA,NA,NA,2007-06-16,NA,NA,NA,NA,NA,3.3528,1,"HU4_37",FALSE,TRUE,TRUE,TRUE,TRUE
102876,NA,NA,NA,1993-06-20,NA,NA,NA,NA,NA,4.7244,1,"HU4_31",TRUE,TRUE,FALSE,TRUE,TRUE
102889,3,NA,2,2002-09-13,2002,9,"0913",270216,"MI_CORPS_CHEM",2.7432,3,"HU4_40",FALSE,FALSE,TRUE,TRUE,TRUE
102896,NA,NA,NA,1993-06-22,NA,NA,NA,NA,NA,2.286,1,"HU4_39",FALSE,TRUE,FALSE,FALSE,TRUE
103130,NA,NA,1,2010-07-12,2010,7,"0712",270237,"MN_MPCA_CHEM_1999_2012",6.4,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
103160,NA,NA,4,2008-06-15,2008,6,"0615",270257,"MN_MPCA_CHEM_1999_2012",4.27,2,"HU4_25",TRUE,TRUE,FALSE,FALSE,TRUE
103162,NA,NA,11,2000-06-28,2000,6,"0628",270271,"MN_MPCA_CHEM_1999_2012",1.22,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
103166,NA,1490,4.44,2002-07-11,2002,7,"0711",270321,"MN_MPCA_CHEM_1999_2012",0.8,3,"HU4_25",FALSE,TRUE,FALSE,FALSE,FALSE
103169,NA,NA,NA,2006-08-15,NA,NA,NA,NA,NA,7.62,1,"HU4_25",FALSE,FALSE,FALSE,FALSE,TRUE
103179,NA,NA,NA,2005-08-06,NA,NA,NA,NA,NA,1.22,1,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
103181,NA,NA,1.51,2008-06-19,2008,6,"0619",270378,"MN_MPCA_CHEM_1999_2012",5.5,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
103183,NA,NA,NA,2005-06-17,NA,NA,NA,NA,NA,0.61,1,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
103186,NA,NA,11.8,2002-06-20,2002,6,"0620",270399,"MN_MPCA_CHEM_1999_2012",1.7,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
103194,NA,NA,0.68,2008-06-18,2008,6,"0618",270465,"MN_MPCA_CHEM_1999_2012",0.8,2,"HU4_25",TRUE,TRUE,FALSE,FALSE,TRUE
103201,NA,NA,3,1999-06-15,1999,6,"0615",270478,"MN_MPCA_CHEM_1999_2012",3.7,2,"HU4_53",TRUE,TRUE,TRUE,TRUE,TRUE
103205,NA,NA,94.8,2008-06-25,2008,6,"0625",270669,"MN_MPCA_CHEM_1999_2012",0.3,2,"HU4_53",FALSE,TRUE,TRUE,TRUE,TRUE
103214,NA,NA,2.9,2003-06-30,2003,6,"0630",270701,"MN_MPCA_CHEM_1999_2012",2.9,2,"HU4_53",FALSE,TRUE,TRUE,TRUE,TRUE
103240,NA,NA,20,1999-06-22,1999,6,"0622",270749,"MN_MPCA_CHEM_1999_2012",1,2,"HU4_29",TRUE,FALSE,FALSE,TRUE,TRUE
103276,NA,NA,37,2008-06-22,2008,6,"0622",270759,"MN_MPCA_CHEM_1999_2012",0.43,2,"HU4_55",FALSE,TRUE,TRUE,TRUE,TRUE
103338,NA,NA,NA,2010-08-18,NA,NA,NA,NA,NA,0.15,1,"HU4_56",FALSE,TRUE,TRUE,FALSE,TRUE
103342,NA,NA,NA,2009-07-10,NA,NA,NA,NA,NA,3.4,1,"HU4_56",TRUE,TRUE,TRUE,FALSE,FALSE
103346,NA,NA,NA,2004-09-08,NA,NA,NA,NA,NA,0.3,1,"HU4_56",FALSE,TRUE,TRUE,FALSE,TRUE
103461,NA,NA,3,2007-06-19,2007,6,"0619",270763,"MN_MPCA_CHEM_1999_2012",3.1,2,"HU4_54",TRUE,TRUE,TRUE,TRUE,TRUE
103486,NA,NA,25,2005-06-27,2005,6,"0627",270779,"MN_MPCA_CHEM_1999_2012",1.7,2,"HU4_54",FALSE,TRUE,TRUE,TRUE,TRUE
103496,NA,NA,8,2007-07-17,2007,7,"0717",270793,"MN_MPCA_CHEM_1999_2012",2.74,2,"HU4_54",FALSE,TRUE,TRUE,TRUE,TRUE
103504,NA,NA,4,2002-06-27,2002,6,"0627",270804,"MN_MPCA_CHEM_1999_2012",1.3716,2,"HU4_54",FALSE,FALSE,TRUE,TRUE,TRUE
103511,NA,NA,NA,2006-07-24,NA,NA,NA,NA,NA,0.91,1,"HU4_26",FALSE,TRUE,FALSE,FALSE,TRUE
103513,NA,NA,NA,2007-06-21,NA,NA,NA,NA,NA,2.44,1,"HU4_26",FALSE,TRUE,FALSE,FALSE,TRUE
103522,NA,759,17.36,2001-07-26,2001,7,"0726",270811,"MN_MPCA_CHEM_1999_2012",1.7,3,"HU4_26",FALSE,TRUE,FALSE,FALSE,TRUE
103618,8,440,1.8,2006-06-21,2006,6,"0621",270855,"MO_UM_SLAP_1978_2013",6.16,4,"HU4_64",FALSE,TRUE,TRUE,TRUE,FALSE
103675,13,NA,NA,2005-08-23,2005,8,"0823",270872,"MA_DEP_2005_2010",3,2,"HU4_7",FALSE,TRUE,FALSE,TRUE,TRUE
103676,NA,NA,NA,1992-07-27,1992,7,"0727",270876,"EPA_EMAP_CHEM",NA,0,"HU4_7",TRUE,TRUE,FALSE,TRUE,TRUE
103715,18,NA,NA,2001-06-19,2001,6,"0619",270878,"CT_DEEP_CHEM_GRANT_PROGRAM",2.4,2,"HU4_11",FALSE,TRUE,FALSE,TRUE,TRUE
103726,NA,NA,NA,1992-08-08,1992,8,"0808",270886,"EPA_EMAP_CHEM",NA,0,"HU4_12",FALSE,TRUE,FALSE,TRUE,TRUE
103733,NA,NA,3.4,1996-07-01,1996,7,"0701",270890,"NY_LCI_CHEM",3.9,2,"HU4_12",FALSE,TRUE,FALSE,TRUE,TRUE
103751,NA,500,7.5,2010-09-15,2010,9,"0915",270896,"NY_LCI_CHEM",3.9,3,"HU4_13",TRUE,TRUE,FALSE,TRUE,TRUE
103754,100,1000,7.5,1999-06-17,1999,6,"0617",270897,"NY_LCI_CHEM",1.1,4,"HU4_13",TRUE,TRUE,FALSE,TRUE,TRUE
103848,NA,NA,NA,1991-08-19,NA,NA,NA,NA,NA,6.55,1,"HU4_28",TRUE,FALSE,FALSE,FALSE,TRUE
103918,NA,NA,4,1999-06-19,1999,6,"0619",270908,"MI_CORPS_CHEM",4.8768,2,"HU4_37",TRUE,FALSE,TRUE,TRUE,TRUE
103974,NA,NA,NA,1994-06-21,NA,NA,NA,NA,NA,1.6764,1,"HU4_40",TRUE,TRUE,TRUE,TRUE,TRUE
103983,NA,NA,NA,1994-06-16,NA,NA,NA,NA,NA,4.8768,1,"HU4_40",FALSE,TRUE,TRUE,TRUE,TRUE
103994,NA,NA,NA,2011-06-15,NA,NA,NA,NA,NA,1.524,1,"HU4_39",TRUE,TRUE,FALSE,FALSE,TRUE
104043,9.92,NA,26.958,2008-09-10,2008,9,"0910",271117,"NY_ADIRONDACK_1992",NA,2,"HU4_5",TRUE,FALSE,FALSE,TRUE,FALSE
104172,NA,NA,2,2009-06-24,2009,6,"0624",271167,"MN_MPCA_CHEM_1999_2012",4.3,2,"HU4_25",TRUE,TRUE,FALSE,FALSE,TRUE
104174,NA,NA,10.6,1999-06-22,1999,6,"0622",271182,"MN_MPCA_CHEM_1999_2012",1.5,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
104200,NA,NA,1.6,1999-07-01,1999,7,"0701",271192,"MN_MPCA_CHEM_1999_2012",3.5,2,"HU4_25",FALSE,FALSE,FALSE,FALSE,TRUE
104203,NA,477,2.73,2008-06-30,2008,6,"0630",271222,"MN_MPCA_CHEM_1999_2012",3.5,3,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
104215,NA,NA,1.93,2008-07-07,2008,7,"0707",271250,"MN_MPCA_CHEM_1999_2012",1.9,2,"HU4_25",TRUE,TRUE,FALSE,FALSE,FALSE
104224,NA,NA,NA,2005-08-18,NA,NA,NA,NA,NA,3.35,1,"HU4_25",FALSE,FALSE,FALSE,FALSE,TRUE
104234,117,3309,NA,2007-07-24,2007,7,"0724",271262,"EPA_NLA_CHEM",0.43,3,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
104255,NA,NA,NA,2004-08-18,NA,NA,NA,NA,NA,0.15,1,"HU4_53",TRUE,TRUE,TRUE,TRUE,TRUE
104261,NA,NA,NA,1992-07-04,NA,NA,NA,NA,NA,1.22,1,"HU4_53",FALSE,TRUE,TRUE,TRUE,TRUE
104265,NA,NA,NA,2003-09-08,NA,NA,NA,NA,NA,0.15,1,"HU4_53",TRUE,TRUE,TRUE,TRUE,TRUE
104270,NA,NA,NA,2005-08-12,NA,NA,NA,NA,NA,0.15,1,"HU4_53",FALSE,TRUE,TRUE,TRUE,TRUE
104280,NA,NA,2,2011-06-19,2011,6,"0619",271264,"MN_MPCA_CHEM_1999_2012",4,2,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
104301,NA,NA,20,2007-07-10,2007,7,"0710",271274,"MN_MPCA_CHEM_1999_2012",0.75,2,"HU4_29",TRUE,TRUE,FALSE,TRUE,TRUE
104389,145,3553,NA,2007-08-01,2007,8,"0801",271287,"EPA_NLA_CHEM",0.32,3,"HU4_56",FALSE,TRUE,TRUE,FALSE,TRUE
104511,NA,NA,1,2006-06-29,2006,6,"0629",271288,"MN_MPCA_CHEM_1999_2012",3.51,2,"HU4_54",FALSE,TRUE,TRUE,TRUE,TRUE
104522,NA,NA,NA,2007-07-30,NA,NA,NA,NA,NA,1.98,1,"HU4_26",FALSE,FALSE,FALSE,FALSE,TRUE
104528,NA,NA,5,2008-08-19,2008,8,"0819",271298,"MN_MPCA_CHEM_1999_2012",1.5,2,"HU4_54",FALSE,TRUE,TRUE,TRUE,FALSE
104533,NA,NA,NA,2006-06-19,NA,NA,NA,NA,NA,4.57,1,"HU4_26",FALSE,TRUE,FALSE,FALSE,FALSE
104552,NA,NA,NA,2005-07-25,NA,NA,NA,NA,NA,2.13,1,"HU4_26",TRUE,TRUE,FALSE,FALSE,TRUE
104561,NA,822,4,2009-08-03,2009,8,"0803",271314,"MN_MPCA_CHEM_1999_2012",3.04,3,"HU4_26",TRUE,TRUE,FALSE,FALSE,TRUE
104566,NA,NA,NA,2005-07-09,NA,NA,NA,NA,NA,4.11,1,"HU4_26",TRUE,TRUE,FALSE,FALSE,FALSE
104717,10,NA,NA,2000-08-03,2000,8,"0803",271329,"NH_LKTROPH_1995_2014",NA,1,"HU4_7",FALSE,TRUE,FALSE,TRUE,FALSE
104732,NA,NA,NA,1993-08-19,1993,8,"0819",271331,"EPA_EMAP_CHEM",NA,0,"HU4_10",FALSE,TRUE,FALSE,FALSE,TRUE
104831,NA,NA,5,2004-07-20,2004,7,"0720",271336,"NY_LCI_CHEM",3.3,2,"HU4_16",FALSE,FALSE,FALSE,FALSE,FALSE
104868,NA,NA,NA,2005-08-14,NA,NA,NA,NA,NA,2.59,1,"HU4_28",FALSE,TRUE,FALSE,FALSE,TRUE
104870,NA,NA,NA,2004-08-17,NA,NA,NA,NA,NA,2.44,1,"HU4_28",TRUE,TRUE,FALSE,FALSE,FALSE
104885,NA,NA,NA,1998-06-25,NA,NA,NA,NA,NA,2.59,1,"HU4_28",FALSE,FALSE,FALSE,FALSE,FALSE
104954,NA,NA,NA,2007-06-24,NA,NA,NA,NA,NA,5.1816,1,"HU4_37",FALSE,TRUE,TRUE,TRUE,TRUE
105013,NA,NA,11.868,1999-08-25,1999,8,"0825",271339,"MI_HAMILTON_KBS_CHEM",NA,1,"HU4_39",FALSE,TRUE,FALSE,FALSE,TRUE
105014,NA,NA,NA,1990-06-17,NA,NA,NA,NA,NA,2.7432,1,"HU4_39",FALSE,TRUE,FALSE,FALSE,TRUE
105017,NA,NA,1.2,2006-06-17,2006,6,"0617",271345,"MI_CORPS_CHEM",5.7912,2,"HU4_39",TRUE,FALSE,FALSE,FALSE,TRUE
105220,NA,NA,1,2005-07-13,2005,7,"0713",271387,"MN_MPCA_CHEM_1999_2012",4.3,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
105245,NA,NA,1.9,2003-06-23,2003,6,"0623",271424,"MN_MPCA_CHEM_1999_2012",1.12,2,"HU4_25",TRUE,TRUE,FALSE,FALSE,FALSE
105254,NA,NA,6,2007-06-25,2007,6,"0625",271465,"MN_MPCA_CHEM_1999_2012",1.68,2,"HU4_25",FALSE,TRUE,FALSE,FALSE,TRUE
105282,NA,NA,NA,2010-06-21,NA,NA,NA,NA,NA,0.61,1,"HU4_25",FALSE,FALSE,FALSE,FALSE,TRUE
105283,NA,NA,5,2009-06-25,2009,6,"0625",271503,"MN_MPCA_CHEM_1999_2012",1.85,2,"HU4_25",FALSE,FALSE,FALSE,FALSE,FALSE
105284,NA,NA,NA,2001-07-17,NA,NA,NA,NA,NA,2.74,1,"HU4_25",FALSE,TRUE,FALSE,FALSE,FALSE
105285,NA,NA,2,2002-06-16,2002,6,"0616",271513,"MN_MPCA_CHEM_1999_2012",3.35,2,"HU4_25",FALSE,FALSE,FALSE,FALSE,FALSE
105307,NA,NA,NA,2004-06-22,NA,NA,NA,NA,NA,1.07,1,"HU4_53",FALSE,TRUE,TRUE,TRUE,TRUE
105317,NA,NA,NA,2003-07-28,NA,NA,NA,NA,NA,0.91,1,"HU4_53",FALSE,FALSE,TRUE,TRUE,TRUE
105326,NA,NA,29.4,2002-06-18,2002,6,"0618",271556,"MN_MPCA_CHEM_1999_2012",NA,1,"HU4_53",FALSE,TRUE,TRUE,TRUE,TRUE
105413,46,884,NA,2007-08-07,2007,8,"0807",271558,"EPA_NLA_CHEM",2.75,3,"HU4_33",FALSE,TRUE,TRUE,FALSE,TRUE
105556,NA,NA,10,2009-06-25,2009,6,"0625",271560,"MN_MPCA_CHEM_1999_2012",1.8,2,"HU4_54",FALSE,TRUE,TRUE,TRUE,TRUE
105573,NA,NA,NA,2005-09-13,NA,NA,NA,NA,NA,1.75,1,"HU4_54",TRUE,TRUE,TRUE,TRUE,TRUE
105575,NA,NA,8,2011-06-28,2011,6,"0628",271572,"MN_MPCA_CHEM_1999_2012",1.7,2,"HU4_54",FALSE,TRUE,TRUE,TRUE,TRUE
105604,NA,522,3,2006-07-28,2006,7,"0728",271583,"MN_MPCA_CHEM_1999_2012",2.8,3,"HU4_26",FALSE,TRUE,FALSE,FALSE,TRUE
